disease,model,seed,auc,pr
dis__osteoarthritis,covariates,137,0.6631367533558884,0.2744346136946852
dis__osteoarthritis,lejepa_cov,137,0.715999976493956,0.39608485193903403
dis__osteoarthritis,dino_cov,137,0.7059572863126977,0.42649363967949366
dis__osteoarthritis,tab_cov,137,0.684603915145318,0.3462472260999733
dis__osteoarthritis,covariates,256,0.660629219401675,0.27617124770727947
dis__osteoarthritis,lejepa_cov,256,0.7062281400468733,0.39903090724147117
dis__osteoarthritis,dino_cov,256,0.7107597313686554,0.42404645697821763
dis__osteoarthritis,tab_cov,256,0.6943957851526211,0.3538539290604777
dis__osteoporosis,covariates,42,0.7729421867911076,0.12557950115362063
dis__osteoporosis,lejepa_cov,42,0.8247099617603214,0.16453123384534982
dis__osteoporosis,dino_cov,42,0.8193445243804955,0.13887018023119485
dis__osteoporosis,tab_cov,42,0.8286808391124939,0.16276743246557693
dis__osteoporosis,covariates,73,0.7801110462980967,0.11501444640378246
dis__osteoporosis,lejepa_cov,73,0.8288029036230475,0.1839396930677864
dis__osteoporosis,dino_cov,73,0.8279949013761964,0.15419102139988297
dis__osteoporosis,tab_cov,73,0.8461900749670535,0.16222983419766052
dis__osteoporosis,covariates,99,0.7897698057770002,0.12747307901581703
dis__osteoporosis,lejepa_cov,99,0.8445805517747964,0.17563462100909388
dis__osteoporosis,dino_cov,99,0.8400036727374857,0.16510880965370933
dis__osteoporosis,tab_cov,99,0.852590360144317,0.17482092123551304
dis__osteoporosis,covariates,123,0.788696610279344,0.12538381823903338
dis__osteoporosis,lejepa_cov,123,0.844054486140817,0.21515872972160716
dis__osteoporosis,dino_cov,123,0.832001425886318,0.1967619516351192
dis__osteoporosis,tab_cov,123,0.8463488668524638,0.18611578190271305
dis__osteoporosis,covariates,2024,0.8092833841035281,0.13811444816316767
dis__osteoporosis,lejepa_cov,2024,0.8461263421695076,0.18517492577822484
dis__osteoporosis,dino_cov,2024,0.8426826106682221,0.18202853948993897
dis__osteoporosis,tab_cov,2024,0.8508587724415063,0.19905160838966807
dis__osteoporosis,covariates,7,0.7776395100136108,0.13382636360710007
dis__osteoporosis,lejepa_cov,7,0.8353933069760409,0.18078512807385905
dis__osteoporosis,dino_cov,7,0.8225862553200682,0.15847161699459805
dis__osteoporosis,tab_cov,7,0.8526173655670058,0.1868813248752072
dis__osteoporosis,covariates,17,0.7579628189340419,0.1125443437780374
dis__osteoporosis,lejepa_cov,17,0.8135264761164043,0.17230768787140946
dis__osteoporosis,dino_cov,17,0.7892594032881802,0.13905549562416109
dis__osteoporosis,tab_cov,17,0.8248244647525224,0.16403700080967432
dis__osteoporosis,covariates,31,0.7952027567135481,0.12543210372812058
dis__osteoporosis,lejepa_cov,31,0.835276643550025,0.1914426384274603
dis__osteoporosis,dino_cov,31,0.8357249335666601,0.16298809846336354
dis__osteoporosis,tab_cov,31,0.8503705143992916,0.1975869819636073
dis__osteoporosis,covariates,137,0.7966912956121589,0.1380214964956598
dis__osteoporosis,lejepa_cov,137,0.853563635578024,0.19377357368462994
dis__osteoporosis,dino_cov,137,0.8475176615464386,0.18807650450977437
dis__osteoporosis,tab_cov,137,0.86054615766846,0.1911898467958932
dis__osteoporosis,covariates,256,0.787391168146564,0.12082818793790441
dis__osteoporosis,lejepa_cov,256,0.8395759068420939,0.19075221979435683
dis__osteoporosis,dino_cov,256,0.8391351783438115,0.16070526748947606
dis__osteoporosis,tab_cov,256,0.8480275239268045,0.1744865080254882
dis__pcos,covariates,42,0.817649911565014,0.03874585922691077
dis__pcos,lejepa_cov,42,0.8199292520111827,0.055218975155177555
dis__pcos,dino_cov,42,0.7976265190848405,0.032871576631714194
dis__pcos,tab_cov,42,0.8136361042962288,0.05743194377088048
dis__pcos,covariates,73,0.7863153990985337,0.039308897418530955
dis__pcos,lejepa_cov,73,0.7887373766189307,0.050151445551575635
dis__pcos,dino_cov,73,0.7851372168654076,0.026940393652502146
dis__pcos,tab_cov,73,0.7999201232384322,0.05565864176452955
dis__pcos,covariates,99,0.8609716437496433,0.07070421615581628
dis__pcos,lejepa_cov,99,0.85892052262224,0.04857890494202822
dis__pcos,dino_cov,99,0.8256176185314086,0.025863806967899333
dis__pcos,tab_cov,99,0.8599874479374678,0.05246835770247147
dis__pcos,covariates,123,0.8132196040394819,0.027929294795551434
dis__pcos,lejepa_cov,123,0.825629029497347,0.021210349698834254
dis__pcos,dino_cov,123,0.8101785816169338,0.022432206886473023
dis__pcos,tab_cov,123,0.8164374964340732,0.0356815145430361
dis__pcos,covariates,2024,0.8626576139670222,0.11216185266768745
dis__pcos,lejepa_cov,2024,0.8593256119130486,0.06146912192788212
dis__pcos,dino_cov,2024,0.8463056997774862,0.031501111070554005
dis__pcos,tab_cov,2024,0.8514748673475209,0.07957460037814475
dis__pcos,covariates,7,0.8259085981628345,0.044659749500450895
dis__pcos,lejepa_cov,7,0.8284475380840989,0.028603597171197936
dis__pcos,dino_cov,7,0.849209790608775,0.029882265061095887
dis__pcos,tab_cov,7,0.82725509214355,0.045543117919293136
dis__pcos,covariates,17,0.8381582700975637,0.0591247055831803
dis__pcos,lejepa_cov,17,0.8461117133565357,0.03714972067103116
dis__pcos,dino_cov,17,0.8210817595709478,0.026204906895706294
dis__pcos,tab_cov,17,0.8377018314600331,0.05389017283074476
dis__pcos,covariates,31,0.80977634506761,0.056924535655082494
dis__pcos,lejepa_cov,31,0.8356592685570834,0.042156066789218356
dis__pcos,dino_cov,31,0.8329605751126833,0.06819116467738434
dis__pcos,tab_cov,31,0.8168368802419125,0.06856088321819531
dis__pcos,covariates,137,0.8221629485935985,0.07174540879610826
dis__pcos,lejepa_cov,137,0.8167570034803446,0.057314484618203744
dis__pcos,dino_cov,137,0.8202715809893307,0.029289686836732016
dis__pcos,tab_cov,137,0.82738631825184,0.057558210597789754
dis__pcos,covariates,256,0.8166001026986933,0.055203723149246806
dis__pcos,lejepa_cov,256,0.8292577166657158,0.028053852775639144
dis__pcos,dino_cov,256,0.8195583956181891,0.027717851822369775
dis__pcos,tab_cov,256,0.8199634849089975,0.030770907827197595
dis__psoriasis,covariates,42,0.5466311194024831,0.03948029245559456
dis__psoriasis,lejepa_cov,42,0.5300260774610464,0.039220593364292775
dis__psoriasis,dino_cov,42,0.5710336136903307,0.04414019153001934
dis__psoriasis,tab_cov,42,0.5354131024106517,0.03852412461011159
dis__psoriasis,covariates,73,0.5619395756302428,0.04082495778631033
dis__psoriasis,lejepa_cov,73,0.5674123669500133,0.05482092777729358
dis__psoriasis,dino_cov,73,0.5406454115552526,0.03945397669647579
dis__psoriasis,tab_cov,73,0.5691994466107149,0.04279335849768873
dis__psoriasis,covariates,99,0.5084858255657778,0.036713460258926855
dis__psoriasis,lejepa_cov,99,0.5145432856704015,0.04184679618422783
dis__psoriasis,dino_cov,99,0.5141576172869126,0.03541884549928414
dis__psoriasis,tab_cov,99,0.5187845167597578,0.03692777971707506
dis__psoriasis,covariates,123,0.5636386466627352,0.04462128169314332
dis__psoriasis,lejepa_cov,123,0.5778568049168235,0.05152285036473171
dis__psoriasis,dino_cov,123,0.5484686498691642,0.04177273060385635
dis__psoriasis,tab_cov,123,0.5832640101888205,0.043997643512482795
dis__psoriasis,covariates,2024,0.529881451817238,0.03602571950948934
dis__psoriasis,lejepa_cov,2024,0.5703396348258551,0.04124702554744769
dis__psoriasis,dino_cov,2024,0.555584455770339,0.03994229549040197
dis__psoriasis,tab_cov,2024,0.5493162234096224,0.040500497205151954
dis__psoriasis,covariates,7,0.5387215541538951,0.042029471436525336
dis__psoriasis,lejepa_cov,7,0.5686635469383088,0.04355794688082992
dis__psoriasis,dino_cov,7,0.5513006217781554,0.040567050241807096
dis__psoriasis,tab_cov,7,0.5445446982929689,0.0389289692945254
dis__psoriasis,covariates,17,0.5711726336890302,0.045647862747806627
dis__psoriasis,lejepa_cov,17,0.500433876931425,0.03539170675013714
dis__psoriasis,dino_cov,17,0.5164929290392597,0.03508497810209662
dis__psoriasis,tab_cov,17,0.5292368026297202,0.03866018962230872
dis__psoriasis,covariates,31,0.5435906174954426,0.04061364446407724
dis__psoriasis,lejepa_cov,31,0.5701041977312833,0.04378062603543439
dis__psoriasis,dino_cov,31,0.5456086497346289,0.053317414640577813
dis__psoriasis,tab_cov,31,0.5391800959237991,0.039189907000634565
dis__psoriasis,covariates,137,0.5553843342399529,0.047306298802644975
dis__psoriasis,lejepa_cov,137,0.5699023945073647,0.04474355461779227
dis__psoriasis,dino_cov,137,0.5739664872112813,0.043052805030248414
dis__psoriasis,tab_cov,137,0.5719888156168789,0.04402336074339132
dis__psoriasis,covariates,256,0.5378117579527286,0.03774694029095087
dis__psoriasis,lejepa_cov,256,0.5302077003625731,0.04496924824729064
dis__psoriasis,dino_cov,256,0.5317044076066362,0.04158250799075635
dis__psoriasis,tab_cov,256,0.5621026999029102,0.04053098041382848
dis__renal_failure,covariates,42,0.6901253430665195,0.056823686932315626
dis__renal_failure,lejepa_cov,42,0.685652038593215,0.05543791604729058
dis__renal_failure,dino_cov,42,0.6865447188976601,0.051767878155833995
dis__renal_failure,tab_cov,42,0.6987394957983193,0.058714169590080134
dis__renal_failure,covariates,73,0.7110955493308434,0.06588701850544491
dis__renal_failure,lejepa_cov,73,0.7052330022918258,0.0746669778424465
dis__renal_failure,dino_cov,73,0.6935998641880995,0.06465100822042993
dis__renal_failure,tab_cov,73,0.6955903573550632,0.06079073617789118
dis__renal_failure,covariates,99,0.6894250629544747,0.06518145079271426
dis__renal_failure,lejepa_cov,99,0.6904478963302493,0.06024511100455108
dis__renal_failure,dino_cov,99,0.6646507087683559,0.06095204985993541
dis__renal_failure,tab_cov,99,0.6991030755736638,0.05610035104501927
dis__renal_failure,covariates,123,0.6888747418159183,0.060842132851310016
dis__renal_failure,lejepa_cov,123,0.7129261805732394,0.07378818003998255
dis__renal_failure,dino_cov,123,0.7148148148148147,0.0707670161574754
dis__renal_failure,tab_cov,123,0.7038593215063803,0.06675839838029175
dis__renal_failure,covariates,2024,0.6621056503409444,0.05327505486231454
dis__renal_failure,lejepa_cov,2024,0.6916673740203152,0.061022076595493295
dis__renal_failure,dino_cov,2024,0.6714695979401861,0.054463255580737405
dis__renal_failure,tab_cov,2024,0.6735463882522705,0.06233633285551112
dis__renal_failure,covariates,7,0.692894632600515,0.059750973652672276
dis__renal_failure,lejepa_cov,7,0.7000693206575559,0.07230997749601553
dis__renal_failure,dino_cov,7,0.6923025775966953,0.067828107149355
dis__renal_failure,tab_cov,7,0.7005333446509917,0.06434072808156552
dis__renal_failure,covariates,17,0.684101519395637,0.06297071171425549
dis__renal_failure,lejepa_cov,17,0.6952593158475512,0.06819832219533434
dis__renal_failure,dino_cov,17,0.6885762385762385,0.07529814791651629
dis__renal_failure,tab_cov,17,0.7024347112582406,0.0648683097624747
dis__renal_failure,covariates,31,0.693046713634949,0.0643466243910346
dis__renal_failure,lejepa_cov,31,0.7128313951843365,0.07329336052229636
dis__renal_failure,dino_cov,31,0.7096652802535155,0.05843646360042455
dis__renal_failure,tab_cov,31,0.7091206179441474,0.07154725133125445
dis__renal_failure,covariates,137,0.6955486234898,0.0584030332020624
dis__renal_failure,lejepa_cov,137,0.7117321676145206,0.06485333137285045
dis__renal_failure,dino_cov,137,0.6950372068019127,0.06538988950260476
dis__renal_failure,tab_cov,137,0.7109795433324845,0.06233004443418101
dis__renal_failure,covariates,256,0.664022578728461,0.06810460559309302
dis__renal_failure,lejepa_cov,256,0.6869012251365192,0.08042436395298702
dis__renal_failure,dino_cov,256,0.675553857906799,0.062465974026310156
dis__renal_failure,tab_cov,256,0.6843179696120872,0.07241480028467215
dis__rheumatoid_arthritis,covariates,42,0.6198696627184203,0.02380335494795202
dis__rheumatoid_arthritis,lejepa_cov,42,0.6091813032724791,0.02766216057508755
dis__rheumatoid_arthritis,dino_cov,42,0.5933456747387484,0.026211775816264635
dis__rheumatoid_arthritis,tab_cov,42,0.6119505942436876,0.026354412849592994
dis__rheumatoid_arthritis,covariates,73,0.5951266499104495,0.02166754380281997
dis__rheumatoid_arthritis,lejepa_cov,73,0.6113761670404206,0.024513310586514497
dis__rheumatoid_arthritis,dino_cov,73,0.5821531237301145,0.024502346184659126
dis__rheumatoid_arthritis,tab_cov,73,0.6113510828830727,0.025094658901685635
dis__rheumatoid_arthritis,covariates,99,0.6028613498286752,0.025674367743697718
dis__rheumatoid_arthritis,lejepa_cov,99,0.619668989459637,0.03647480725991534
dis__rheumatoid_arthritis,dino_cov,99,0.5882510823813896,0.026582690452284934
dis__rheumatoid_arthritis,tab_cov,99,0.630372399399987,0.025306953869935353
dis__rheumatoid_arthritis,covariates,123,0.5500290976225235,0.019277237609019643
dis__rheumatoid_arthritis,lejepa_cov,123,0.6008207536284235,0.021048762878354277
dis__rheumatoid_arthritis,dino_cov,123,0.5924326114112848,0.02037928926295961
dis__rheumatoid_arthritis,tab_cov,123,0.5620306127056274,0.020196109153558864
dis__rheumatoid_arthritis,covariates,2024,0.5912323344821877,0.02080258013196439
dis__rheumatoid_arthritis,lejepa_cov,2024,0.5852184077580282,0.028228400246633943
dis__rheumatoid_arthritis,dino_cov,2024,0.5893021085742667,0.03318685690255045
dis__rheumatoid_arthritis,tab_cov,2024,0.5655699873074164,0.021909196132780945
dis__rheumatoid_arthritis,covariates,7,0.6229098625889861,0.025532804686404096
dis__rheumatoid_arthritis,lejepa_cov,7,0.6469555358226851,0.02747298003082322
dis__rheumatoid_arthritis,dino_cov,7,0.578907233769296,0.021799818100610678
dis__rheumatoid_arthritis,tab_cov,7,0.6460775903155085,0.03096002497269604
dis__rheumatoid_arthritis,covariates,17,0.562781883218197,0.019050502530166682
dis__rheumatoid_arthritis,lejepa_cov,17,0.590134902598217,0.019785134629653096
dis__rheumatoid_arthritis,dino_cov,17,0.569638637629246,0.019793258052690103
dis__rheumatoid_arthritis,tab_cov,17,0.5705567177881794,0.019158567718843843
dis__rheumatoid_arthritis,covariates,31,0.6472904093232796,0.02898593741382014
dis__rheumatoid_arthritis,lejepa_cov,31,0.6303523320741086,0.025945902189009072
dis__rheumatoid_arthritis,dino_cov,31,0.5802492361874088,0.024024173308384272
dis__rheumatoid_arthritis,tab_cov,31,0.6378524951211314,0.0286864142004924
dis__rheumatoid_arthritis,covariates,137,0.5562825780493557,0.020016771301554586
dis__rheumatoid_arthritis,lejepa_cov,137,0.5808637980424324,0.023446808086426813
dis__rheumatoid_arthritis,dino_cov,137,0.5900195154744168,0.025095602845627736
dis__rheumatoid_arthritis,tab_cov,137,0.5596451093418419,0.01893094048551198
dis__rheumatoid_arthritis,covariates,256,0.5869366725363595,0.0198936189588366
dis__rheumatoid_arthritis,lejepa_cov,256,0.5671678481304777,0.02022394645923906
dis__rheumatoid_arthritis,dino_cov,256,0.5398712681044906,0.01655395776724841
dis__rheumatoid_arthritis,tab_cov,256,0.5732407226244048,0.01991869693401336
dis__sleep_disorders,covariates,42,0.6375294848869257,0.060318918992094364
dis__sleep_disorders,lejepa_cov,42,0.6554866088941192,0.06723254130454931
dis__sleep_disorders,dino_cov,42,0.6360151207160943,0.07229649862555104
dis__sleep_disorders,tab_cov,42,0.648487928390571,0.06868259490408146
dis__sleep_disorders,covariates,73,0.5871128755342943,0.06931211940265805
dis__sleep_disorders,lejepa_cov,73,0.6144090031433564,0.07011940044181166
dis__sleep_disorders,dino_cov,73,0.5951744129769164,0.06606722829000342
dis__sleep_disorders,tab_cov,73,0.6254693382648877,0.08180826901903239
dis__sleep_disorders,covariates,99,0.6179605628492972,0.08725933334203344
dis__sleep_disorders,lejepa_cov,99,0.6591228660074279,0.0748669995559314
dis__sleep_disorders,dino_cov,99,0.6334168844599999,0.09203372729720245
dis__sleep_disorders,tab_cov,99,0.6292355071910011,0.09825468588437677
dis__sleep_disorders,covariates,123,0.6530271999673947,0.0736717430958585
dis__sleep_disorders,lejepa_cov,123,0.6843958081788402,0.09414278210300127
dis__sleep_disorders,dino_cov,123,0.655598689673794,0.08287188662646604
dis__sleep_disorders,tab_cov,123,0.6666959605068089,0.08697235909619756
dis__sleep_disorders,covariates,2024,0.60191135938702,0.07395468503568144
dis__sleep_disorders,lejepa_cov,2024,0.6303257475023818,0.07881436637806101
dis__sleep_disorders,dino_cov,2024,0.6236200054002556,0.08175390474170222
dis__sleep_disorders,tab_cov,2024,0.6101244606112477,0.07924973966037212
dis__sleep_disorders,covariates,7,0.6307817124924218,0.07012515687275238
dis__sleep_disorders,lejepa_cov,7,0.6536551070626175,0.08209062604133441
dis__sleep_disorders,dino_cov,7,0.61572467865931,0.07651434448066399
dis__sleep_disorders,tab_cov,7,0.6408702563083648,0.08109810415650945
dis__sleep_disorders,covariates,17,0.6661113573491877,0.07682519419103928
dis__sleep_disorders,lejepa_cov,17,0.6632800440171789,0.0885571088692407
dis__sleep_disorders,dino_cov,17,0.6506836927560156,0.08923485585106453
dis__sleep_disorders,tab_cov,17,0.6331787128031912,0.09809670624496424
dis__sleep_disorders,covariates,31,0.6000410113761991,0.06465155199879033
dis__sleep_disorders,lejepa_cov,31,0.6249738902729167,0.06586941607223742
dis__sleep_disorders,dino_cov,31,0.6326055724525821,0.06671921207275348
dis__sleep_disorders,tab_cov,31,0.6081261112554576,0.07308199696586475
dis__sleep_disorders,covariates,137,0.5915661760585265,0.053855577824851945
dis__sleep_disorders,lejepa_cov,137,0.6309893166638646,0.061675803351874475
dis__sleep_disorders,dino_cov,137,0.6261914951066551,0.06333136846512515
dis__sleep_disorders,tab_cov,137,0.5988781732870745,0.062314103493308994
dis__sleep_disorders,covariates,256,0.6082120823080489,0.07515192869070629
dis__sleep_disorders,lejepa_cov,256,0.6200397886767844,0.1075663692211181
dis__sleep_disorders,dino_cov,256,0.6199200660257683,0.10435044322905558
dis__sleep_disorders,tab_cov,256,0.6311128602505515,0.1251694402917435
dis__stroke,covariates,42,0.6617831278136621,0.030448378134671838
dis__stroke,lejepa_cov,42,0.6703831473869643,0.034491433330272846
dis__stroke,dino_cov,42,0.6536357408494813,0.03707975174486311
dis__stroke,tab_cov,42,0.666820806420043,0.031251747291658
dis__stroke,covariates,73,0.7476242904678019,0.049104911782648406
dis__stroke,lejepa_cov,73,0.753525641025641,0.04423361137714234
dis__stroke,dino_cov,73,0.7131483656292817,0.04608434250214391
dis__stroke,tab_cov,73,0.7562805832844001,0.04659930664100078
dis__stroke,covariates,99,0.685964719123116,0.03228637358609984
dis__stroke,lejepa_cov,99,0.6927994715208456,0.03347530619233384
dis__stroke,dino_cov,99,0.7073644548835388,0.03633490342315169
dis__stroke,tab_cov,99,0.6815154629085927,0.030472512348867033
dis__stroke,covariates,123,0.6839572323350949,0.03357397723213316
dis__stroke,lejepa_cov,123,0.6702314542963397,0.03287998560001553
dis__stroke,dino_cov,123,0.6854692699158348,0.050037798616344525
dis__stroke,tab_cov,123,0.6906586416128401,0.0346098826344332
dis__stroke,covariates,2024,0.6682667841064788,0.030132222771187926
dis__stroke,lejepa_cov,2024,0.6604545899393228,0.03234108368812234
dis__stroke,dino_cov,2024,0.6556468976316304,0.03550088375258216
dis__stroke,tab_cov,2024,0.6708235466823254,0.03597379645584395
dis__stroke,covariates,7,0.696065766294774,0.05029372329006306
dis__stroke,lejepa_cov,7,0.6939347230377764,0.03610197325482932
dis__stroke,dino_cov,7,0.7012355646897632,0.036994882344502454
dis__stroke,tab_cov,7,0.6989944216089254,0.05764605307075877
dis__stroke,covariates,17,0.6959801330984536,0.04233828175780237
dis__stroke,lejepa_cov,17,0.6919064396163632,0.03243097123535959
dis__stroke,dino_cov,17,0.6752324329614408,0.04922886425417897
dis__stroke,tab_cov,17,0.6914807202975142,0.035735812581581525
dis__stroke,covariates,31,0.671462125660599,0.03796830806104926
dis__stroke,lejepa_cov,31,0.6678826580544138,0.03044644266552702
dis__stroke,dino_cov,31,0.6523169896261498,0.035701366876669915
dis__stroke,tab_cov,31,0.6734708357799961,0.03930347320604467
dis__stroke,covariates,137,0.7001088764924642,0.03301132642872448
dis__stroke,lejepa_cov,137,0.7029629085926796,0.03091528228360514
dis__stroke,dino_cov,137,0.6778038755137992,0.031248229889614176
dis__stroke,tab_cov,137,0.7032736347621844,0.03559271809944519
dis__stroke,covariates,256,0.6772827363476218,0.04620307372198418
dis__stroke,lejepa_cov,256,0.6792302798982188,0.04042255234948105
dis__stroke,dino_cov,256,0.6546241926012918,0.0333786600860045
dis__stroke,tab_cov,256,0.6843022117831278,0.038699838771845435
